mass,value,searchers,targets,walk_type,metric,dc_scaling,predicted_exponent
100000.0,322264.3172,1989,8011.0,BM,MFCT,Half,0.0
100000.0,327920.3544,1989,8011.0,BM,MFCT,Half,0.0
100000.0,335944.3002,1989,8011.0,BM,MFCT,Half,0.0
100000.0,327012.9537,1989,8011.0,BM,MFCT,Half,0.0
100000.0,319696.9457,1989,8011.0,BM,MFCT,Half,0.0
100000.0,323473.9683,1989,8011.0,BM,MFCT,Half,0.0
100000.0,318037.0754,1989,8011.0,BM,MFCT,Half,0.0
100000.0,326618.1086,1989,8011.0,BM,MFCT,Half,0.0
100000.0,328444.8617,1989,8011.0,BM,MFCT,Half,0.0
100000.0,324369.4706,1989,8011.0,BM,MFCT,Half,0.0
100000.0,326451.2021,1989,8011.0,BM,MFCT,Half,0.0
100000.0,328080.5621,1989,8011.0,BM,MFCT,Half,0.0
100000.0,339532.7642,1989,8011.0,BM,MFCT,Half,0.0
100000.0,338024.8849,1989,8011.0,BM,MFCT,Half,0.0
100000.0,314143.7758,1989,8011.0,BM,MFCT,Half,0.0
100000.0,328700.9266,1989,8011.0,BM,MFCT,Half,0.0
100000.0,322762.7164,1989,8011.0,BM,MFCT,Half,0.0
100000.0,321246.7577,1989,8011.0,BM,MFCT,Half,0.0
100000.0,327503.3087,1989,8011.0,BM,MFCT,Half,0.0
100000.0,314499.4686,1989,8011.0,BM,MFCT,Half,0.0
100000.0,322542.0659,1989,8011.0,BM,MFCT,Half,0.0
10.0,24281.9,20,200.0,BM,MFCT,Constant,0.5
10.0,29391.85,20,200.0,BM,MFCT,Constant,0.5
10.0,30837.65,20,200.0,BM,MFCT,Constant,0.5
10.0,30636.9,20,200.0,BM,MFCT,Constant,0.5
10.0,20786.8,20,200.0,BM,MFCT,Constant,0.5
10.0,15173.1,20,200.0,BM,MFCT,Constant,0.5
10.0,26343.65,20,200.0,BM,MFCT,Constant,0.5
10.0,20363.6,20,200.0,BM,MFCT,Constant,0.5
10.0,38015.9,20,200.0,BM,MFCT,Constant,0.5
10.0,17619.7,20,200.0,BM,MFCT,Constant,0.5
10.0,18900.65,20,200.0,BM,MFCT,Constant,0.5
10.0,35239.2,20,200.0,BM,MFCT,Constant,0.5
10.0,27260.1,20,200.0,BM,MFCT,Constant,0.5
10.0,22715.85,20,200.0,BM,MFCT,Constant,0.5
10.0,21859.15,20,200.0,BM,MFCT,Constant,0.5
10.0,15695.05,20,200.0,BM,MFCT,Constant,0.5
10.0,29516.65,20,200.0,BM,MFCT,Constant,0.5
10.0,35889.8,20,200.0,BM,MFCT,Constant,0.5
10.0,17300.45,20,200.0,BM,MFCT,Constant,0.5
10.0,18741.1,20,200.0,BM,MFCT,Constant,0.5
10.0,26780.65,20,200.0,BM,MFCT,Constant,0.5
10.0,31186.1,20,200.0,BM,MFCT,Constant,0.5
10.0,24059.0,20,200.0,BM,MFCT,Constant,0.5
10.0,25683.05,20,200.0,BM,MFCT,Constant,0.5
10.0,15102.05,20,200.0,BM,MFCT,Constant,0.5
10.0,27324.75,20,200.0,BM,MFCT,Constant,0.5
10.0,38484.95,20,200.0,BM,MFCT,Constant,0.5
10.0,36272.5,20,200.0,BM,MFCT,Constant,0.5
10.0,33094.8,20,200.0,BM,MFCT,Constant,0.5
10.0,20178.0,20,200.0,BM,MFCT,Constant,0.5
10.0,17460.4,20,200.0,BM,MFCT,Constant,0.5
10.0,32062.65,20,200.0,BM,MFCT,Constant,0.5
10.0,26757.0,20,200.0,BM,MFCT,Constant,0.5
10.0,24171.35,20,200.0,BM,MFCT,Constant,0.5
10.0,28489.2,20,200.0,BM,MFCT,Constant,0.5
10.0,30079.3,20,200.0,BM,MFCT,Constant,0.5
10.0,28907.55,20,200.0,BM,MFCT,Constant,0.5
10.0,28602.85,20,200.0,BM,MFCT,Constant,0.5
10.0,19391.7,20,200.0,BM,MFCT,Constant,0.5
10.0,33975.2,20,200.0,BM,MFCT,Constant,0.5
10.0,28073.25,20,200.0,BM,MFCT,Constant,0.5
10.0,40408.45,20,200.0,BM,MFCT,Constant,0.5
10.0,27521.9,20,200.0,BM,MFCT,Constant,0.5
10.0,28585.35,20,200.0,BM,MFCT,Constant,0.5
10.0,35316.9,20,200.0,BM,MFCT,Constant,0.5
10.0,18816.75,20,200.0,BM,MFCT,Constant,0.5
10.0,31662.4,20,200.0,BM,MFCT,Constant,0.5
10.0,29000.15,20,200.0,BM,MFCT,Constant,0.5
10.0,28353.4,20,200.0,BM,MFCT,Constant,0.5
10.0,25300.1,20,200.0,BM,MFCT,Constant,0.5
10.0,27282.25,20,200.0,BM,MFCT,Constant,0.5
10.0,32685.55,20,200.0,BM,MFCT,Constant,0.5
10.0,26224.95,20,200.0,BM,MFCT,Constant,0.5
10.0,26334.85,20,200.0,BM,MFCT,Constant,0.5
10.0,24954.45,20,200.0,BM,MFCT,Constant,0.5
10.0,27232.75,20,200.0,BM,MFCT,Constant,0.5
10.0,24378.15,20,200.0,BM,MFCT,Constant,0.5
10.0,21277.35,20,200.0,BM,MFCT,Constant,0.5
10.0,19639.9,20,200.0,BM,MFCT,Constant,0.5
10.0,28350.0,20,200.0,BM,MFCT,Constant,0.5
10.0,17422.5,20,200.0,BM,MFCT,Constant,0.5
10.0,23999.75,20,200.0,BM,MFCT,Constant,0.5
10.0,18662.25,20,200.0,BM,MFCT,Constant,0.5
10.0,29638.45,20,200.0,BM,MFCT,Constant,0.5
10.0,37154.85,20,200.0,BM,MFCT,Constant,0.5
10.0,35526.8,20,200.0,BM,MFCT,Constant,0.5
10.0,29379.15,20,200.0,BM,MFCT,Constant,0.5
10.0,31132.0,20,200.0,BM,MFCT,Constant,0.5
10.0,31979.25,20,200.0,BM,MFCT,Constant,0.5
10.0,21621.7,20,200.0,BM,MFCT,Constant,0.5
10.0,30029.0,20,200.0,BM,MFCT,Constant,0.5
10.0,24904.15,20,200.0,BM,MFCT,Constant,0.5
10.0,25296.45,20,200.0,BM,MFCT,Constant,0.5
10.0,22430.45,20,200.0,BM,MFCT,Constant,0.5
10.0,27771.0,20,200.0,BM,MFCT,Constant,0.5
10.0,33724.1,20,200.0,BM,MFCT,Constant,0.5
10.0,24780.6,20,200.0,BM,MFCT,Constant,0.5
10.0,26954.55,20,200.0,BM,MFCT,Constant,0.5
10.0,27265.0,20,200.0,BM,MFCT,Constant,0.5
10.0,16331.1,20,200.0,BM,MFCT,Constant,0.5
10.0,21519.9,20,200.0,BM,MFCT,Constant,0.5
10.0,33083.3,20,200.0,BM,MFCT,Constant,0.5
10.0,39832.2,20,200.0,BM,MFCT,Constant,0.5
10.0,26206.05,20,200.0,BM,MFCT,Constant,0.5
10.0,19226.7,20,200.0,BM,MFCT,Constant,0.5
10.0,30681.7,20,200.0,BM,MFCT,Constant,0.5
10.0,25619.6,20,200.0,BM,MFCT,Constant,0.5
10.0,18499.0,20,200.0,BM,MFCT,Constant,0.5
10.0,21852.45,20,200.0,BM,MFCT,Constant,0.5
10.0,23333.15,20,200.0,BM,MFCT,Constant,0.5
10.0,36422.4,20,200.0,BM,MFCT,Constant,0.5
10.0,24869.25,20,200.0,BM,MFCT,Constant,0.5
10.0,24702.15,20,200.0,BM,MFCT,Constant,0.5
10.0,28263.8,20,200.0,BM,MFCT,Constant,0.5
10.0,28314.05,20,200.0,BM,MFCT,Constant,0.5
10.0,16440.2,20,200.0,BM,MFCT,Constant,0.5
10.0,25259.9,20,200.0,BM,MFCT,Constant,0.5
10.0,32254.05,20,200.0,BM,MFCT,Constant,0.5
10.0,17326.9,20,200.0,BM,MFCT,Constant,0.5
10.0,24461.75,20,200.0,BM,MFCT,Constant,0.5
100.0,230842.9206,63,200.0,BM,MFCT,Constant,0.5
100.0,152712.873,63,200.0,BM,MFCT,Constant,0.5
100.0,154945.6349,63,200.0,BM,MFCT,Constant,0.5
100.0,152823.6667,63,200.0,BM,MFCT,Constant,0.5
100.0,211100.2698,63,200.0,BM,MFCT,Constant,0.5
100.0,165458.4762,63,200.0,BM,MFCT,Constant,0.5
100.0,203454.7619,63,200.0,BM,MFCT,Constant,0.5
100.0,176148.2857,63,200.0,BM,MFCT,Constant,0.5
100.0,169589.8889,63,200.0,BM,MFCT,Constant,0.5
100.0,204864.619,63,200.0,BM,MFCT,Constant,0.5
100.0,218185.2381,63,200.0,BM,MFCT,Constant,0.5
100.0,159379.6667,63,200.0,BM,MFCT,Constant,0.5
100.0,202238.6667,63,200.0,BM,MFCT,Constant,0.5
100.0,151348.4286,63,200.0,BM,MFCT,Constant,0.5
100.0,215135.873,63,200.0,BM,MFCT,Constant,0.5
100.0,202602.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,133006.3968,63,200.0,BM,MFCT,Constant,0.5
100.0,167661.7143,63,200.0,BM,MFCT,Constant,0.5
100.0,175011.6508,63,200.0,BM,MFCT,Constant,0.5
100.0,171053.5873,63,200.0,BM,MFCT,Constant,0.5
100.0,177468.3651,63,200.0,BM,MFCT,Constant,0.5
100.0,159915.4921,63,200.0,BM,MFCT,Constant,0.5
100.0,169172.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,141680.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,181938.4286,63,200.0,BM,MFCT,Constant,0.5
100.0,173382.254,63,200.0,BM,MFCT,Constant,0.5
100.0,141455.873,63,200.0,BM,MFCT,Constant,0.5
100.0,138156.619,63,200.0,BM,MFCT,Constant,0.5
100.0,208176.381,63,200.0,BM,MFCT,Constant,0.5
100.0,155510.7619,63,200.0,BM,MFCT,Constant,0.5
100.0,177344.4603,63,200.0,BM,MFCT,Constant,0.5
100.0,163494.3333,63,200.0,BM,MFCT,Constant,0.5
100.0,169729.7937,63,200.0,BM,MFCT,Constant,0.5
100.0,157373.0,63,200.0,BM,MFCT,Constant,0.5
100.0,185249.873,63,200.0,BM,MFCT,Constant,0.5
100.0,173744.746,63,200.0,BM,MFCT,Constant,0.5
100.0,144177.1905,63,200.0,BM,MFCT,Constant,0.5
100.0,149793.3968,63,200.0,BM,MFCT,Constant,0.5
100.0,175215.8413,63,200.0,BM,MFCT,Constant,0.5
100.0,160273.9683,63,200.0,BM,MFCT,Constant,0.5
100.0,177227.1587,63,200.0,BM,MFCT,Constant,0.5
100.0,157919.5238,63,200.0,BM,MFCT,Constant,0.5
100.0,142007.3016,63,200.0,BM,MFCT,Constant,0.5
100.0,140385.1111,63,200.0,BM,MFCT,Constant,0.5
100.0,124530.9206,63,200.0,BM,MFCT,Constant,0.5
100.0,191157.4762,63,200.0,BM,MFCT,Constant,0.5
100.0,186102.8095,63,200.0,BM,MFCT,Constant,0.5
100.0,196574.1905,63,200.0,BM,MFCT,Constant,0.5
100.0,170856.5397,63,200.0,BM,MFCT,Constant,0.5
100.0,172636.873,63,200.0,BM,MFCT,Constant,0.5
100.0,166057.4286,63,200.0,BM,MFCT,Constant,0.5
100.0,153493.381,63,200.0,BM,MFCT,Constant,0.5
100.0,182193.7302,63,200.0,BM,MFCT,Constant,0.5
100.0,200759.6032,63,200.0,BM,MFCT,Constant,0.5
100.0,175268.1905,63,200.0,BM,MFCT,Constant,0.5
100.0,135444.8889,63,200.0,BM,MFCT,Constant,0.5
100.0,154543.9683,63,200.0,BM,MFCT,Constant,0.5
100.0,148989.7143,63,200.0,BM,MFCT,Constant,0.5
100.0,170819.6349,63,200.0,BM,MFCT,Constant,0.5
100.0,149313.0317,63,200.0,BM,MFCT,Constant,0.5
100.0,193293.0,63,200.0,BM,MFCT,Constant,0.5
100.0,159400.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,162807.9841,63,200.0,BM,MFCT,Constant,0.5
100.0,135865.1746,63,200.0,BM,MFCT,Constant,0.5
100.0,219847.5714,63,200.0,BM,MFCT,Constant,0.5
100.0,172102.1746,63,200.0,BM,MFCT,Constant,0.5
100.0,174448.5238,63,200.0,BM,MFCT,Constant,0.5
100.0,163847.4603,63,200.0,BM,MFCT,Constant,0.5
100.0,216597.9524,63,200.0,BM,MFCT,Constant,0.5
100.0,171297.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,161814.7143,63,200.0,BM,MFCT,Constant,0.5
100.0,190368.9365,63,200.0,BM,MFCT,Constant,0.5
100.0,153625.6984,63,200.0,BM,MFCT,Constant,0.5
100.0,154983.8095,63,200.0,BM,MFCT,Constant,0.5
100.0,176553.6984,63,200.0,BM,MFCT,Constant,0.5
100.0,163829.746,63,200.0,BM,MFCT,Constant,0.5
100.0,186014.6984,63,200.0,BM,MFCT,Constant,0.5
100.0,195364.3651,63,200.0,BM,MFCT,Constant,0.5
100.0,192475.8254,63,200.0,BM,MFCT,Constant,0.5
100.0,146948.4127,63,200.0,BM,MFCT,Constant,0.5
100.0,144753.1587,63,200.0,BM,MFCT,Constant,0.5
100.0,168341.8571,63,200.0,BM,MFCT,Constant,0.5
100.0,181607.0794,63,200.0,BM,MFCT,Constant,0.5
100.0,187166.0794,63,200.0,BM,MFCT,Constant,0.5
100.0,159020.4921,63,200.0,BM,MFCT,Constant,0.5
100.0,163387.0159,63,200.0,BM,MFCT,Constant,0.5
100.0,147258.8095,63,200.0,BM,MFCT,Constant,0.5
100.0,156813.5714,63,200.0,BM,MFCT,Constant,0.5
100.0,170223.381,63,200.0,BM,MFCT,Constant,0.5
100.0,152611.0317,63,200.0,BM,MFCT,Constant,0.5
100.0,170256.4921,63,200.0,BM,MFCT,Constant,0.5
100.0,206432.3175,63,200.0,BM,MFCT,Constant,0.5
100.0,199783.8254,63,200.0,BM,MFCT,Constant,0.5
100.0,179481.9524,63,200.0,BM,MFCT,Constant,0.5
100.0,160875.6667,63,200.0,BM,MFCT,Constant,0.5
100.0,200593.873,63,200.0,BM,MFCT,Constant,0.5
100.0,200144.873,63,200.0,BM,MFCT,Constant,0.5
100.0,147092.9048,63,200.0,BM,MFCT,Constant,0.5
100.0,151279.5397,63,200.0,BM,MFCT,Constant,0.5
100.0,158603.0159,63,200.0,BM,MFCT,Constant,0.5
1000.0,708827.3719,199,200.0,BM,MFCT,Constant,0.5
1000.0,721290.7487,199,200.0,BM,MFCT,Constant,0.5
1000.0,812886.6382,199,200.0,BM,MFCT,Constant,0.5
1000.0,783515.1307,199,200.0,BM,MFCT,Constant,0.5
1000.0,766058.0955,199,200.0,BM,MFCT,Constant,0.5
1000.0,854808.392,199,200.0,BM,MFCT,Constant,0.5
1000.0,698784.5779,199,200.0,BM,MFCT,Constant,0.5
1000.0,908525.2915,199,200.0,BM,MFCT,Constant,0.5
1000.0,719285.0503,199,200.0,BM,MFCT,Constant,0.5
1000.0,876761.1005,199,200.0,BM,MFCT,Constant,0.5
1000.0,790594.402,199,200.0,BM,MFCT,Constant,0.5
1000.0,808138.6935,199,200.0,BM,MFCT,Constant,0.5
1000.0,789066.1256,199,200.0,BM,MFCT,Constant,0.5
1000.0,715782.9497,199,200.0,BM,MFCT,Constant,0.5
1000.0,823244.6784,199,200.0,BM,MFCT,Constant,0.5
1000.0,867772.1055,199,200.0,BM,MFCT,Constant,0.5
1000.0,915889.4171,199,200.0,BM,MFCT,Constant,0.5
1000.0,758794.4925,199,200.0,BM,MFCT,Constant,0.5
1000.0,812456.8291,199,200.0,BM,MFCT,Constant,0.5
1000.0,833659.4975,199,200.0,BM,MFCT,Constant,0.5
1000.0,804755.3216,199,200.0,BM,MFCT,Constant,0.5
1000.0,845395.4523,199,200.0,BM,MFCT,Constant,0.5
1000.0,793370.598,199,200.0,BM,MFCT,Constant,0.5
1000.0,863754.191,199,200.0,BM,MFCT,Constant,0.5
1000.0,726152.3417,199,200.0,BM,MFCT,Constant,0.5
1000.0,846085.8191,199,200.0,BM,MFCT,Constant,0.5
1000.0,874669.8844,199,200.0,BM,MFCT,Constant,0.5
1000.0,860984.9095,199,200.0,BM,MFCT,Constant,0.5
1000.0,830273.1759,199,200.0,BM,MFCT,Constant,0.5
1000.0,718900.8894,199,200.0,BM,MFCT,Constant,0.5
1000.0,751292.8291,199,200.0,BM,MFCT,Constant,0.5
1000.0,688228.9899,199,200.0,BM,MFCT,Constant,0.5
1000.0,680062.1608,199,200.0,BM,MFCT,Constant,0.5
1000.0,864294.3266,199,200.0,BM,MFCT,Constant,0.5
1000.0,722701.5176,199,200.0,BM,MFCT,Constant,0.5
1000.0,677415.9196,199,200.0,BM,MFCT,Constant,0.5
1000.0,747673.9146,199,200.0,BM,MFCT,Constant,0.5
1000.0,825558.0955,199,200.0,BM,MFCT,Constant,0.5
1000.0,862994.8543,199,200.0,BM,MFCT,Constant,0.5
1000.0,671573.7789,199,200.0,BM,MFCT,Constant,0.5
1000.0,736891.2161,199,200.0,BM,MFCT,Constant,0.5
1000.0,773377.5226,199,200.0,BM,MFCT,Constant,0.5
1000.0,910871.3769,199,200.0,BM,MFCT,Constant,0.5
1000.0,725065.2261,199,200.0,BM,MFCT,Constant,0.5
1000.0,721671.7136,199,200.0,BM,MFCT,Constant,0.5
1000.0,704890.995,199,200.0,BM,MFCT,Constant,0.5
1000.0,721636.7136,199,200.0,BM,MFCT,Constant,0.5
1000.0,885742.8543,199,200.0,BM,MFCT,Constant,0.5
1000.0,760290.5628,199,200.0,BM,MFCT,Constant,0.5
1000.0,820501.8593,199,200.0,BM,MFCT,Constant,0.5
1000.0,703270.8593,199,200.0,BM,MFCT,Constant,0.5
1000.0,838437.1206,199,200.0,BM,MFCT,Constant,0.5
1000.0,858235.005,199,200.0,BM,MFCT,Constant,0.5
1000.0,743085.191,199,200.0,BM,MFCT,Constant,0.5
1000.0,685105.1457,199,200.0,BM,MFCT,Constant,0.5
1000.0,730327.5528,199,200.0,BM,MFCT,Constant,0.5
1000.0,833374.4573,199,200.0,BM,MFCT,Constant,0.5
1000.0,724719.809,199,200.0,BM,MFCT,Constant,0.5
1000.0,819046.1005,199,200.0,BM,MFCT,Constant,0.5
1000.0,883569.9749,199,200.0,BM,MFCT,Constant,0.5
1000.0,795177.1156,199,200.0,BM,MFCT,Constant,0.5
1000.0,800548.005,199,200.0,BM,MFCT,Constant,0.5
1000.0,794448.2563,199,200.0,BM,MFCT,Constant,0.5
1000.0,836727.0151,199,200.0,BM,MFCT,Constant,0.5
1000.0,754778.9196,199,200.0,BM,MFCT,Constant,0.5
1000.0,704641.7337,199,200.0,BM,MFCT,Constant,0.5
1000.0,727618.593,199,200.0,BM,MFCT,Constant,0.5
1000.0,789336.2312,199,200.0,BM,MFCT,Constant,0.5
1000.0,802209.0754,199,200.0,BM,MFCT,Constant,0.5
1000.0,805869.7739,199,200.0,BM,MFCT,Constant,0.5
1000.0,824947.809,199,200.0,BM,MFCT,Constant,0.5
1000.0,710759.3568,199,200.0,BM,MFCT,Constant,0.5
1000.0,865539.8543,199,200.0,BM,MFCT,Constant,0.5
1000.0,703810.4824,199,200.0,BM,MFCT,Constant,0.5
1000.0,893623.5829,199,200.0,BM,MFCT,Constant,0.5
1000.0,872595.9698,199,200.0,BM,MFCT,Constant,0.5
1000.0,818152.2764,199,200.0,BM,MFCT,Constant,0.5
1000.0,740992.5578,199,200.0,BM,MFCT,Constant,0.5
1000.0,808511.0503,199,200.0,BM,MFCT,Constant,0.5
1000.0,805055.593,199,200.0,BM,MFCT,Constant,0.5
1000.0,846381.201,199,200.0,BM,MFCT,Constant,0.5
1000.0,794157.6633,199,200.0,BM,MFCT,Constant,0.5
1000.0,738557.6533,199,200.0,BM,MFCT,Constant,0.5
1000.0,707924.2261,199,200.0,BM,MFCT,Constant,0.5
1000.0,810973.5276,199,200.0,BM,MFCT,Constant,0.5
1000.0,758230.3116,199,200.0,BM,MFCT,Constant,0.5
1000.0,720664.5628,199,200.0,BM,MFCT,Constant,0.5
1000.0,770428.1005,199,200.0,BM,MFCT,Constant,0.5
1000.0,768069.7035,199,200.0,BM,MFCT,Constant,0.5
1000.0,708027.7839,199,200.0,BM,MFCT,Constant,0.5
1000.0,963392.8392,199,200.0,BM,MFCT,Constant,0.5
1000.0,942286.7286,199,200.0,BM,MFCT,Constant,0.5
1000.0,734502.2462,199,200.0,BM,MFCT,Constant,0.5
1000.0,799248.3015,199,200.0,BM,MFCT,Constant,0.5
1000.0,920325.608,199,200.0,BM,MFCT,Constant,0.5
1000.0,923899.5879,199,200.0,BM,MFCT,Constant,0.5
1000.0,791344.5377,199,200.0,BM,MFCT,Constant,0.5
1000.0,767152.6734,199,200.0,BM,MFCT,Constant,0.5
1000.0,830770.6784,199,200.0,BM,MFCT,Constant,0.5
1000.0,832353.8995,199,200.0,BM,MFCT,Constant,0.5
10000.0,3115438.752,629,200.0,BM,MFCT,Constant,0.5
10000.0,3438823.922,629,200.0,BM,MFCT,Constant,0.5
10000.0,3324043.011,629,200.0,BM,MFCT,Constant,0.5
10000.0,3436974.989,629,200.0,BM,MFCT,Constant,0.5
10000.0,3324426.599,629,200.0,BM,MFCT,Constant,0.5
10000.0,3457818.355,629,200.0,BM,MFCT,Constant,0.5
10000.0,3430508.777,629,200.0,BM,MFCT,Constant,0.5
10000.0,3248135.396,629,200.0,BM,MFCT,Constant,0.5
10000.0,3157715.24,629,200.0,BM,MFCT,Constant,0.5
10000.0,3065341.025,629,200.0,BM,MFCT,Constant,0.5
10000.0,3435233.437,629,200.0,BM,MFCT,Constant,0.5
10000.0,3373242.917,629,200.0,BM,MFCT,Constant,0.5
10000.0,3258600.706,629,200.0,BM,MFCT,Constant,0.5
10000.0,3240529.933,629,200.0,BM,MFCT,Constant,0.5
10000.0,3440774.901,629,200.0,BM,MFCT,Constant,0.5
10000.0,3320999.124,629,200.0,BM,MFCT,Constant,0.5
10000.0,3485776.981,629,200.0,BM,MFCT,Constant,0.5
10000.0,3319398.811,629,200.0,BM,MFCT,Constant,0.5
10000.0,3182585.21,629,200.0,BM,MFCT,Constant,0.5
10000.0,3243664.747,629,200.0,BM,MFCT,Constant,0.5
10000.0,3406518.283,629,200.0,BM,MFCT,Constant,0.5
10000.0,4540699.523,629,200.0,BM,MFCT,Constant,0.5
10000.0,3404133.545,629,200.0,BM,MFCT,Constant,0.5
10000.0,3136703.859,629,200.0,BM,MFCT,Constant,0.5
10000.0,3215874.836,629,200.0,BM,MFCT,Constant,0.5
10000.0,3232619.334,629,200.0,BM,MFCT,Constant,0.5
10000.0,3343414.391,629,200.0,BM,MFCT,Constant,0.5
10000.0,3337089.382,629,200.0,BM,MFCT,Constant,0.5
10000.0,3508841.278,629,200.0,BM,MFCT,Constant,0.5
10000.0,2988207.975,629,200.0,BM,MFCT,Constant,0.5
10000.0,3331356.234,629,200.0,BM,MFCT,Constant,0.5
10000.0,3325277.178,629,200.0,BM,MFCT,Constant,0.5
10000.0,3344794.779,629,200.0,BM,MFCT,Constant,0.5
10000.0,3167559.576,629,200.0,BM,MFCT,Constant,0.5
10000.0,3101813.734,629,200.0,BM,MFCT,Constant,0.5
10000.0,3331573.351,629,200.0,BM,MFCT,Constant,0.5
10000.0,3321612.989,629,200.0,BM,MFCT,Constant,0.5
10000.0,3545040.108,629,200.0,BM,MFCT,Constant,0.5
10000.0,3573669.266,629,200.0,BM,MFCT,Constant,0.5
10000.0,3251005.145,629,200.0,BM,MFCT,Constant,0.5
10000.0,3245532.917,629,200.0,BM,MFCT,Constant,0.5
10000.0,3079113.386,629,200.0,BM,MFCT,Constant,0.5
10000.0,3232910.138,629,200.0,BM,MFCT,Constant,0.5
10000.0,3384521.405,629,200.0,BM,MFCT,Constant,0.5
10000.0,3382122.006,629,200.0,BM,MFCT,Constant,0.5
10000.0,3282660.707,629,200.0,BM,MFCT,Constant,0.5
10000.0,3312526.116,629,200.0,BM,MFCT,Constant,0.5
10000.0,3569283.466,629,200.0,BM,MFCT,Constant,0.5
10000.0,3246434.215,629,200.0,BM,MFCT,Constant,0.5
10000.0,3428257.598,629,200.0,BM,MFCT,Constant,0.5
10000.0,3176035.132,629,200.0,BM,MFCT,Constant,0.5
10000.0,3444012.846,629,200.0,BM,MFCT,Constant,0.5
10000.0,3155707.355,629,200.0,BM,MFCT,Constant,0.5
10000.0,3289799.329,629,200.0,BM,MFCT,Constant,0.5
10000.0,3255002.932,629,200.0,BM,MFCT,Constant,0.5
10000.0,3635760.967,629,200.0,BM,MFCT,Constant,0.5
10000.0,3505496.169,629,200.0,BM,MFCT,Constant,0.5
10000.0,3312555.424,629,200.0,BM,MFCT,Constant,0.5
10000.0,3440440.18,629,200.0,BM,MFCT,Constant,0.5
10000.0,3326202.986,629,200.0,BM,MFCT,Constant,0.5
10000.0,2960371.878,629,200.0,BM,MFCT,Constant,0.5
10000.0,3184136.518,629,200.0,BM,MFCT,Constant,0.5
10000.0,3360283.148,629,200.0,BM,MFCT,Constant,0.5
10000.0,3426698.884,629,200.0,BM,MFCT,Constant,0.5
10000.0,3268291.89,629,200.0,BM,MFCT,Constant,0.5
10000.0,3341649.105,629,200.0,BM,MFCT,Constant,0.5
10000.0,3217238.388,629,200.0,BM,MFCT,Constant,0.5
10000.0,2905645.591,629,200.0,BM,MFCT,Constant,0.5
10000.0,3185289.014,629,200.0,BM,MFCT,Constant,0.5
10000.0,3219071.258,629,200.0,BM,MFCT,Constant,0.5
10000.0,3303840.161,629,200.0,BM,MFCT,Constant,0.5
10000.0,3353522.417,629,200.0,BM,MFCT,Constant,0.5
10000.0,3366608.343,629,200.0,BM,MFCT,Constant,0.5
10000.0,3460680.029,629,200.0,BM,MFCT,Constant,0.5
10000.0,3626750.169,629,200.0,BM,MFCT,Constant,0.5
10000.0,3080548.965,629,200.0,BM,MFCT,Constant,0.5
10000.0,3358423.99,629,200.0,BM,MFCT,Constant,0.5
10000.0,3410667.339,629,200.0,BM,MFCT,Constant,0.5
10000.0,3153257.808,629,200.0,BM,MFCT,Constant,0.5
10000.0,3144744.749,629,200.0,BM,MFCT,Constant,0.5
10000.0,3256676.571,629,200.0,BM,MFCT,Constant,0.5
10000.0,3315409.105,629,200.0,BM,MFCT,Constant,0.5
10000.0,3189858.731,629,200.0,BM,MFCT,Constant,0.5
10000.0,3338904.479,629,200.0,BM,MFCT,Constant,0.5
10000.0,3203042.871,629,200.0,BM,MFCT,Constant,0.5
10000.0,3268020.124,629,200.0,BM,MFCT,Constant,0.5
10000.0,3047602.741,629,200.0,BM,MFCT,Constant,0.5
10000.0,3356432.086,629,200.0,BM,MFCT,Constant,0.5
10000.0,3439417.358,629,200.0,BM,MFCT,Constant,0.5
10000.0,3207854.331,629,200.0,BM,MFCT,Constant,0.5
10000.0,3084182.399,629,200.0,BM,MFCT,Constant,0.5
10000.0,3374678.763,629,200.0,BM,MFCT,Constant,0.5
10000.0,3124301.073,629,200.0,BM,MFCT,Constant,0.5
10000.0,3367499.787,629,200.0,BM,MFCT,Constant,0.5
10000.0,3438054.797,629,200.0,BM,MFCT,Constant,0.5
10000.0,3485091.005,629,200.0,BM,MFCT,Constant,0.5
10000.0,3215274.948,629,200.0,BM,MFCT,Constant,0.5
10000.0,3446248.623,629,200.0,BM,MFCT,Constant,0.5
10000.0,3424698.051,629,200.0,BM,MFCT,Constant,0.5
10000.0,3220333.324,629,200.0,BM,MFCT,Constant,0.5
100000.0,13051757.76,1989,200.0,BM,MFCT,Constant,0.5
100000.0,12590109.11,1989,200.0,BM,MFCT,Constant,0.5
100000.0,13362475.1,1989,200.0,BM,MFCT,Constant,0.5
100000.0,13166060.4,1989,200.0,BM,MFCT,Constant,0.5
100000.0,12600686.04,1989,200.0,BM,MFCT,Constant,0.5
100000.0,12838339.44,1989,200.0,BM,MFCT,Constant,0.5
100000.0,13441435.92,1989,200.0,BM,MFCT,Constant,0.5
100000.0,12969056.6,1989,200.0,BM,MFCT,Constant,0.5
100000.0,13095844.68,1989,200.0,BM,MFCT,Constant,0.5
100000.0,13309147.85,1989,200.0,BM,MFCT,Constant,0.5
100000.0,12761327.94,1989,200.0,BM,MFCT,Constant,0.5
